nome_marca;descricao_situacao;descricao_natureza;nome_titular
MIX+AÇAÍ;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeProduto;ANDERSONARAUJOBORGES
SOULFT;Registrodemarcaemvigor;DeServiço;NICOLLASBRAGAGOMESPANHOCA
SOULFT;Registrodemarcaemvigor;DeServiço;NICOLLASBRAGAGOMESPANHOCA
SOULFT;Registrodemarcaemvigor;DeServiço;NICOLLASBRAGAGOMESPANHOCA
RAMBLL;Registrodemarcaemvigor;DeServiço;RAMBLLGRUPPENA/S
RAMBLL;Registrodemarcaemvigor;DeServiço;RAMBLLGRUPPENA/S
RAMBLL;Registrodemarcaemvigor;DeServiço;RAMBLLGRUPPENA/S
RAMBLL;Registrodemarcaemvigor;DeServiço;RAMBLLGRUPPENA/S
RAMBLL;Registrodemarcaemvigor;DeServiço;RAMBLLGRUPPENA/S
;Registrodemarcaemvigor;DeServiço;FRAPORTAGFRANKFURTAIRPORTSERVICESWORLDWIDE
;Registrodemarcaemvigor;DeServiço;FRAPORTAGFRANKFURTAIRPORTSERVICESWORLDWIDE
;Registrodemarcaemvigor;DeServiço;FRAPORTAGFRANKFURTAIRPORTSERVICESWORLDWIDE
theevers;Pedidodefinitivamentearquivado;DeProduto;CARLOSHENRIQUEEVERS
theevers;Pedidodefinitivamentearquivado;DeProduto;CARLOSHENRIQUEEVERS
theevers;Pedidodefinitivamentearquivado;DeProduto;CARLOSHENRIQUEEVERS
COISINHASDACOELHO;Registrodemarcaemvigor;DeProduto;DEBORACOELHOVERISSIMODAFONSECA
COISINHASDACOELHO;Registrodemarcaemvigor;DeProduto;DEBORACOELHOVERISSIMODAFONSECA
COISINHASDACOELHO;Registrodemarcaemvigor;DeProduto;DEBORACOELHOVERISSIMODAFONSECA
KHUB;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;BRITISHAMERICANTOBACCO(BRANDS)INC.
KHUB;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;BRITISHAMERICANTOBACCO(BRANDS)INC.
KHUB;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;BRITISHAMERICANTOBACCO(BRANDS)INC.
KHUB;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;BRITISHAMERICANTOBACCO(BRANDS)INC.
KHUB;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;BRITISHAMERICANTOBACCO(BRANDS)INC.
TALFREZAN;Registrodemarcaemvigor;DeProduto;JOHNSON&JOHNSON
TALFREZAN;Registrodemarcaemvigor;DeProduto;JOHNSON&JOHNSON
TALFREZAN;Registrodemarcaemvigor;DeProduto;JOHNSON&JOHNSON
EÓLICANORDESTE;Registrodemarcaemvigor;DeServiço;GERAÇÃOEÓLICADONORDESTEINDÚSTRIAECOMÉRCIOLTDAME
EÓLICANORDESTE;Registrodemarcaemvigor;DeServiço;GERAÇÃOEÓLICADONORDESTEINDÚSTRIAECOMÉRCIOLTDAME
EÓLICANORDESTE;Registrodemarcaemvigor;DeServiço;GERAÇÃOEÓLICADONORDESTEINDÚSTRIAECOMÉRCIOLTDAME
NotaAVestibulares;Pedidodefinitivamentearquivado;DeServiço;SORAYAPEREIRAFAGUNDES
NotaAVestibulares;Pedidodefinitivamentearquivado;DeServiço;SORAYAPEREIRAFAGUNDES
NotaAVestibulares;Pedidodefinitivamentearquivado;DeServiço;SORAYAPEREIRAFAGUNDES
WEBPOOL;Registrodemarcaemvigor;DeServiço;INDUSTEKECOPRESSSISTEMASDEAQUECIMENTOEPRESSURIZAÇÃOEIRELI
WEBPOOL;Registrodemarcaemvigor;DeServiço;INDUSTEKECOPRESSSISTEMASDEAQUECIMENTOEPRESSURIZAÇÃOEIRELI
WEBPOOL;Registrodemarcaemvigor;DeServiço;INDUSTEKECOPRESSSISTEMASDEAQUECIMENTOEPRESSURIZAÇÃOEIRELI
WEBPOOL;Registrodemarcaemvigor;DeServiço;INDUSTEKECOPRESSSISTEMASDEAQUECIMENTOEPRESSURIZAÇÃOEIRELI
PÃODACONSCIÊNCIA;Registrodemarcaemvigor;DeProduto;SILVIABATISTADOSSANTOS
PÃODACONSCIÊNCIA;Registrodemarcaemvigor;DeProduto;SILVIABATISTADOSSANTOS
PÃODACONSCIÊNCIA;Registrodemarcaemvigor;DeProduto;SILVIABATISTADOSSANTOS
BIGDATAROOM;Registrodemarcaemvigor;DeServiço;MJSBMPARTICIPAÇÕESLTDA
BIGDATAROOM;Registrodemarcaemvigor;DeServiço;MJSBMPARTICIPAÇÕESLTDA
BIGDATAROOM;Registrodemarcaemvigor;DeServiço;MJSBMPARTICIPAÇÕESLTDA
CHEFPESCADOR;Verificandopagamentodaconcessão(apósvencidoprazoextraordinário);DeServiço;GUILHERMERAIMUNDODEALMEIDACASTRO
CHEFPESCADOR;Verificandopagamentodaconcessão(apósvencidoprazoextraordinário);DeServiço;GUILHERMERAIMUNDODEALMEIDACASTRO
CHEFPESCADOR;Verificandopagamentodaconcessão(apósvencidoprazoextraordinário);DeServiço;GUILHERMERAIMUNDODEALMEIDACASTRO
CHEFPESCADOR;Verificandopagamentodaconcessão(apósvencidoprazoextraordinário);DeServiço;GUILHERMERAIMUNDODEALMEIDACASTRO
CHEFPESCADOR;Verificandopagamentodaconcessão(apósvencidoprazoextraordinário);DeServiço;GUILHERMERAIMUNDODEALMEIDACASTRO
VISAYA;Registrodemarcaemvigor;DeProduto;ENDRESS+HAUSERDIGITALLABSGMBH
VISAYA;Registrodemarcaemvigor;DeProduto;ENDRESS+HAUSERDIGITALLABSGMBH
VISAYA;Registrodemarcaemvigor;DeProduto;ENDRESS+HAUSERDIGITALLABSGMBH
Anagrom;Registrodemarcaemvigor;DeProduto;ENIVALSAULODALUZCOMERCIOVAREJISTADECONFECCOESME
Anagrom;Registrodemarcaemvigor;DeProduto;ENIVALSAULODALUZCOMERCIOVAREJISTADECONFECCOESME
Anagrom;Registrodemarcaemvigor;DeProduto;ENIVALSAULODALUZCOMERCIOVAREJISTADECONFECCOESME
WeVisit;Registrodemarcaemvigor;DeServiço;WEVISITNEGOCIOSDIGITAISLTDA
WeVisit;Registrodemarcaemvigor;DeServiço;WEVISITNEGOCIOSDIGITAISLTDA
WeVisit;Registrodemarcaemvigor;DeServiço;WEVISITNEGOCIOSDIGITAISLTDA
ECOPhY;Registrodemarcaemvigor;DeProduto;ECO-PHYSERVIÇOSDEENGENHARIAECOMERCIODEEQUIPAMENTOSINDUSTRIAIS-ERELI-ME
ECOPhY;Registrodemarcaemvigor;DeProduto;ECO-PHYSERVIÇOSDEENGENHARIAECOMERCIODEEQUIPAMENTOSINDUSTRIAIS-ERELI-ME
ECOPhY;Registrodemarcaemvigor;DeProduto;ECO-PHYSERVIÇOSDEENGENHARIAECOMERCIODEEQUIPAMENTOSINDUSTRIAIS-ERELI-ME
SítiodosSonhosOrgânicosAgroflorestaPermacultura;Pedidodefinitivamentearquivado;DeProduto;CLARAPRATAGOMES
SítiodosSonhosOrgânicosAgroflorestaPermacultura;Pedidodefinitivamentearquivado;DeProduto;CLARAPRATAGOMES
SítiodosSonhosOrgânicosAgroflorestaPermacultura;Pedidodefinitivamentearquivado;DeProduto;CLARAPRATAGOMES
SMMANCHESTER;Registrodemarcaemvigor;DeProduto;NADIRFIGUEIREDOINDÚSTRIAECOMÉRCIOS/A
SMMANCHESTER;Registrodemarcaemvigor;DeProduto;NADIRFIGUEIREDOINDÚSTRIAECOMÉRCIOS/A
SMMANCHESTER;Registrodemarcaemvigor;DeProduto;NADIRFIGUEIREDOINDÚSTRIAECOMÉRCIOS/A
SMMANCHESTER;Registrodemarcaemvigor;DeProduto;NADIRFIGUEIREDOINDÚSTRIAECOMÉRCIOS/A
ECOPhY;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;ECO-PHYSERVIÇOSDEENGENHARIAECOMERCIODEEQUIPAMENTOSINDUSTRIAIS-ERELI-ME
ECOPhY;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;ECO-PHYSERVIÇOSDEENGENHARIAECOMERCIODEEQUIPAMENTOSINDUSTRIAIS-ERELI-ME
ECOPhY;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;ECO-PHYSERVIÇOSDEENGENHARIAECOMERCIODEEQUIPAMENTOSINDUSTRIAIS-ERELI-ME
ORA;Aguardandopagamentodaconcessão(emprazoordinário);DeServiço;ORIENTRELÓGIOSDAAMAZÔNIALTDA
ORA;Aguardandopagamentodaconcessão(emprazoordinário);DeServiço;ORIENTRELÓGIOSDAAMAZÔNIALTDA
ORA;Aguardandopagamentodaconcessão(emprazoordinário);DeServiço;ORIENTRELÓGIOSDAAMAZÔNIALTDA
ORA;Aguardandopagamentodaconcessão(emprazoordinário);DeServiço;ORIENTRELÓGIOSDAAMAZÔNIALTDA
OLEIRO;Registrodemarcaemvigor;DeServiço;IGREJANOVAALIANÇADELONDRINA
OLEIRO;Registrodemarcaemvigor;DeServiço;IGREJANOVAALIANÇADELONDRINA
OLEIRO;Registrodemarcaemvigor;DeServiço;IGREJANOVAALIANÇADELONDRINA
ULTRASPORTSSCIENCE;Registrodemarcaemvigor;DeServiço;INSTITUTODOATLETA-FISIOTERAPIALTDA.-ME
ULTRASPORTSSCIENCE;Registrodemarcaemvigor;DeServiço;INSTITUTODOATLETA-FISIOTERAPIALTDA.-ME
ULTRASPORTSSCIENCE;Registrodemarcaemvigor;DeServiço;INSTITUTODOATLETA-FISIOTERAPIALTDA.-ME
ULTRASPORTSSCIENCE;Registrodemarcaemvigor;DeServiço;INSTITUTODOATLETA-FISIOTERAPIALTDA.-ME
Salomão;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;DIGISAUDELTDA-ME
Salomão;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;DIGISAUDELTDA-ME
Salomão;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;DIGISAUDELTDA-ME
ESCOLALUMINOVA;Registrodemarcaemvigor;DeProduto;ESCOLASLUMINOVALTDA
ESCOLALUMINOVA;Registrodemarcaemvigor;DeProduto;ESCOLASLUMINOVALTDA
ESCOLALUMINOVA;Registrodemarcaemvigor;DeProduto;ESCOLASLUMINOVALTDA
ESCOLALUMINOVA;Registrodemarcaemvigor;DeProduto;ESCOLASLUMINOVALTDA
PCVision;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;PONTILIECALLAICOMERCIODEEQUIPAMENTOSDESEGURANCAELETRONICALTDA-ME
PCVision;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;PONTILIECALLAICOMERCIODEEQUIPAMENTOSDESEGURANCAELETRONICALTDA-ME
PCVision;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;PONTILIECALLAICOMERCIODEEQUIPAMENTOSDESEGURANCAELETRONICALTDA-ME
PCVision;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;PONTILIECALLAICOMERCIODEEQUIPAMENTOSDESEGURANCAELETRONICALTDA-ME
VISAYA;Registrodemarcaemvigor;DeServiço;ENDRESS+HAUSERDIGITALLABSGMBH
VISAYA;Registrodemarcaemvigor;DeServiço;ENDRESS+HAUSERDIGITALLABSGMBH
VISAYA;Registrodemarcaemvigor;DeServiço;ENDRESS+HAUSERDIGITALLABSGMBH
AWÍAMAZONFRUITS;Registrodemarcaemvigor;DeServiço;EWEFRUTASDAAMZONIALTDA-EPP
AWÍAMAZONFRUITS;Registrodemarcaemvigor;DeServiço;EWEFRUTASDAAMZONIALTDA-EPP
AWÍAMAZONFRUITS;Registrodemarcaemvigor;DeServiço;EWEFRUTASDAAMZONIALTDA-EPP
AWÍAMAZONFRUITS;Registrodemarcaemvigor;DeServiço;EWEFRUTASDAAMZONIALTDA-EPP
VILLABEACHBAR&RESTAURANTE;Pedidodefinitivamentearquivado;DeServiço;MARIADANIELAALVESMARTINS
VILLABEACHBAR&RESTAURANTE;Pedidodefinitivamentearquivado;DeServiço;MARIADANIELAALVESMARTINS
VILLABEACHBAR&RESTAURANTE;Pedidodefinitivamentearquivado;DeServiço;MARIADANIELAALVESMARTINS
ARELL;Pedidodefinitivamentearquivado;DeProduto;GUSTAVOSCHAEFFERXAVIER
ARELL;Pedidodefinitivamentearquivado;DeProduto;GUSTAVOSCHAEFFERXAVIER
ARELL;Pedidodefinitivamentearquivado;DeProduto;GUSTAVOSCHAEFFERXAVIER
MAXIMUSPIZZAS;Aguardandopagamentodaconcessão(emprazoordinário);DeServiço;ROSSETTOEROSSETTOLANCHESLTDA-ME
MAXIMUSPIZZAS;Aguardandopagamentodaconcessão(emprazoordinário);DeServiço;ROSSETTOEROSSETTOLANCHESLTDA-ME
MAXIMUSPIZZAS;Aguardandopagamentodaconcessão(emprazoordinário);DeServiço;ROSSETTOEROSSETTOLANCHESLTDA-ME
MAXIMUSPIZZAS;Aguardandopagamentodaconcessão(emprazoordinário);DeServiço;ROSSETTOEROSSETTOLANCHESLTDA-ME
MAXIMUSPIZZAS;Aguardandopagamentodaconcessão(emprazoordinário);DeServiço;ROSSETTOEROSSETTOLANCHESLTDA-ME
;Registrodemarcaemvigor;DeProduto;SEBSISTEMAEDUCACIONALBRASILEIROS.A.
;Registrodemarcaemvigor;DeProduto;SEBSISTEMAEDUCACIONALBRASILEIROS.A.
;Registrodemarcaemvigor;DeProduto;SEBSISTEMAEDUCACIONALBRASILEIROS.A.
CANIK;Registrodemarcaemvigor;DeServiço;SAMSUNYURTSAVUNMASANAYIVETICARETA.S.
CANIK;Registrodemarcaemvigor;DeServiço;SAMSUNYURTSAVUNMASANAYIVETICARETA.S.
CANIK;Registrodemarcaemvigor;DeServiço;SAMSUNYURTSAVUNMASANAYIVETICARETA.S.
NáuticaClub;Registrodemarcaemvigor;DeServiço;DANIELAMORIMBATISTA
NáuticaClub;Registrodemarcaemvigor;DeServiço;DANIELAMORIMBATISTA
NáuticaClub;Registrodemarcaemvigor;DeServiço;DANIELAMORIMBATISTA
NáuticaClub;Registrodemarcaemvigor;DeServiço;DANIELAMORIMBATISTA
NáuticaClub;Registrodemarcaemvigor;DeServiço;DANIELAMORIMBATISTA
